customer_id,clv_decile,churn_risk,current_bb_speed,network_activity,account_tenure,time_of_last_broadband_upgrade,broadband_type,customer_segment
14714,8,0,500mb,medium,31,2020-09-02,Fiber,Foolproof Followers
21504,2,0,500mb,heavy,93,2018-08-27,Fiber,Budget Balancers
59902,7,0,500mb,medium,75,2022-01-31,Fiber,Peak Performers
10665,8,0,1Gig,light,30,2025-01-13,Fiber,Aspirational Adopters
32341,2,0,500mb,medium,16,2016-12-14,Fiber,Foolproof Followers
40187,3,0,Copper,medium,92,2017-11-12,Copper,Foolproof Followers
72840,3,0,2Gig,heavy,82,2019-03-06,Fiber,Budget Balancers
75914,3,0,2Gig,medium,119,2016-05-24,Fiber,Settled Simplifiers
20601,8,0,500mb,light,2,2019-08-05,Fiber,Foolproof Followers
93826,6,0,2Gig,heavy,2,2021-05-19,Fiber,Aspirational Adopters
48327,9,0,1Gig,light,6,2023-12-31,Fiber,Settled Simplifiers
13595,9,0,500mb,medium,22,2024-08-05,Fiber,Peak Performers
86463,1,0,500mb,medium,64,2025-06-28,Fiber,Settled Simplifiers
86117,6,0,1Gig,medium,81,2023-07-18,Fiber,Settled Simplifiers
50168,2,0,500mb,light,109,2022-07-26,Fiber,Settled Simplifiers
62402,1,0,1Gig,light,94,2017-09-19,Fiber,Settled Simplifiers
70930,9,0,500mb,medium,64,2025-09-30,Fiber,Settled Simplifiers
31534,5,0,2Gig,heavy,108,2020-04-28,Fiber,Foolproof Followers
43031,9,0,500mb,medium,83,2022-03-07,Fiber,Peak Performers
88035,6,0,2Gig,medium,44,2017-07-25,Fiber,Aspirational Adopters
6607,2,0,2Gig,medium,105,2023-09-29,Fiber,Peak Performers
10457,10,0,500mb,medium,56,2024-06-21,Fiber,Foolproof Followers
73943,3,0,Copper,medium,12,2023-07-04,Copper,Settled Simplifiers
80891,1,0,1Gig,heavy,69,2023-12-29,Fiber,Peak Performers
80527,9,0,500mb,medium,52,2019-01-07,Fiber,Settled Simplifiers
1981,6,0,1Gig,medium,113,2021-09-14,Fiber,Peak Performers
59137,3,0,1Gig,heavy,118,2018-08-28,Fiber,Settled Simplifiers
99400,5,0,500mb,heavy,43,2021-04-19,Fiber,Peak Performers
48947,10,0,2Gig,heavy,33,2024-11-05,Fiber,Budget Balancers
21276,9,0,1Gig,light,45,2019-09-30,Fiber,Aspirational Adopters
51754,7,0,500mb,light,17,2016-12-23,Fiber,Settled Simplifiers
20236,3,0,500mb,light,35,2020-06-16,Fiber,Budget Balancers
35319,4,0,1Gig,medium,43,2016-08-01,Fiber,Budget Balancers
66650,3,0,1Gig,medium,64,2020-06-03,Fiber,Settled Simplifiers
42146,5,0,1Gig,medium,101,2023-12-03,Fiber,Peak Performers
32318,7,0,1Gig,light,34,2016-09-26,Fiber,Settled Simplifiers
44180,8,0,1Gig,medium,74,2025-09-12,Fiber,Peak Performers
86785,10,0,1Gig,medium,18,2023-03-20,Fiber,Settled Simplifiers
43041,1,0,500mb,heavy,16,2023-01-06,Fiber,Budget Balancers
67573,7,0,1Gig,medium,2,2019-03-18,Fiber,Peak Performers
51102,8,0,1Gig,heavy,105,2016-07-08,Fiber,Foolproof Followers
64698,1,0,500mb,medium,14,2025-10-03,Fiber,Settled Simplifiers
83565,10,0,1Gig,medium,53,2023-05-18,Fiber,Peak Performers
70072,8,0,500mb,medium,99,2018-05-19,Fiber,Foolproof Followers
31076,2,0,2Gig,heavy,8,2025-08-27,Fiber,Foolproof Followers
56118,9,0,1Gig,heavy,40,2019-09-04,Fiber,Foolproof Followers
96711,2,0,Copper,heavy,84,2016-12-01,Copper,Settled Simplifiers
94795,4,0,1Gig,heavy,83,2022-08-02,Fiber,Settled Simplifiers
97367,5,0,1Gig,medium,56,2023-08-30,Fiber,Foolproof Followers
59744,5,0,500mb,medium,108,2019-12-06,Fiber,Foolproof Followers
14110,2,0,2Gig,heavy,97,2021-01-20,Fiber,Budget Balancers
61162,5,0,500mb,medium,66,2018-06-27,Fiber,Settled Simplifiers
21526,7,0,Copper,medium,64,2016-06-03,Copper,Peak Performers
14109,2,0,500mb,heavy,34,2016-01-04,Fiber,Peak Performers
76361,8,0,1Gig,medium,113,2022-12-08,Fiber,Budget Balancers
96800,3,0,1Gig,medium,64,2021-04-24,Fiber,Aspirational Adopters
42408,3,0,500mb,medium,25,2019-04-13,Fiber,Settled Simplifiers
10052,7,0,500mb,medium,105,2020-08-13,Fiber,Budget Balancers
92652,6,0,1Gig,medium,19,2024-11-10,Fiber,Settled Simplifiers
1895,9,0,1Gig,medium,113,2020-01-28,Fiber,Aspirational Adopters
7498,1,0,2Gig,heavy,7,2017-06-27,Fiber,Aspirational Adopters
29325,8,0,2Gig,light,7,2019-02-15,Fiber,Settled Simplifiers
31634,5,0,500mb,light,18,2021-11-01,Fiber,Budget Balancers
2909,5,0,1Gig,medium,21,2018-08-08,Fiber,Budget Balancers
9145,7,0,1Gig,medium,39,2019-05-10,Fiber,Foolproof Followers
69919,4,0,1Gig,medium,16,2022-01-25,Fiber,Settled Simplifiers
91540,4,0,1Gig,light,50,2018-02-25,Fiber,Settled Simplifiers
41732,2,0,Copper,medium,42,2023-05-13,Copper,Peak Performers
58198,6,0,1Gig,heavy,38,2016-12-15,Fiber,Peak Performers
20847,7,0,1Gig,light,84,2016-11-27,Fiber,Peak Performers
44721,4,0,500mb,light,21,2019-06-21,Fiber,Budget Balancers
96940,4,0,500mb,light,116,2020-02-27,Fiber,Settled Simplifiers
10937,6,0,500mb,medium,61,2016-03-09,Fiber,Settled Simplifiers
21630,5,0,500mb,heavy,59,2020-06-29,Fiber,Foolproof Followers
64651,6,0,1Gig,medium,19,2019-06-22,Fiber,Settled Simplifiers
78664,9,0,1Gig,medium,98,2019-07-15,Fiber,Peak Performers
48613,7,0,1Gig,heavy,47,2018-08-13,Fiber,Foolproof Followers
77119,2,1,500mb,heavy,67,2018-05-22,Fiber,Peak Performers
95658,8,0,500mb,heavy,19,2019-05-11,Fiber,Foolproof Followers
31263,5,0,Copper,heavy,41,2023-11-25,Copper,Foolproof Followers
23127,6,0,500mb,medium,23,2025-08-31,Fiber,Settled Simplifiers
11341,2,0,1Gig,medium,86,2025-06-15,Fiber,Peak Performers
60832,2,0,500mb,medium,2,2022-09-01,Fiber,Settled Simplifiers
17804,7,0,1Gig,heavy,52,2024-01-26,Fiber,Peak Performers
11944,1,0,2Gig,medium,113,2019-09-04,Fiber,Settled Simplifiers
7236,10,0,2Gig,heavy,117,2020-07-27,Fiber,Foolproof Followers
26566,9,0,1Gig,heavy,120,2022-08-06,Fiber,Settled Simplifiers
85629,6,0,1Gig,medium,8,2017-09-15,Fiber,Aspirational Adopters
89460,1,0,1Gig,heavy,5,2019-02-04,Fiber,Settled Simplifiers
24347,9,0,1Gig,medium,6,2016-02-22,Fiber,Budget Balancers
61905,10,0,Copper,medium,116,2017-02-25,Copper,Peak Performers
92006,9,0,500mb,light,40,2018-07-12,Fiber,Peak Performers
29967,1,0,2Gig,light,25,2021-10-18,Fiber,Budget Balancers
41371,2,0,1Gig,medium,35,2025-10-09,Fiber,Settled Simplifiers
84143,8,0,500mb,heavy,36,2023-10-01,Fiber,Foolproof Followers
77836,5,0,1Gig,medium,69,2019-10-23,Fiber,Budget Balancers
2707,10,0,500mb,medium,87,2022-09-23,Fiber,Peak Performers
90767,10,0,1Gig,medium,15,2025-05-02,Fiber,Settled Simplifiers
83075,1,0,2Gig,heavy,114,2022-04-10,Fiber,Foolproof Followers
81463,6,0,1Gig,medium,37,2020-11-09,Fiber,Peak Performers
25804,2,0,1Gig,medium,119,2025-09-05,Fiber,Settled Simplifiers
67627,3,0,2Gig,light,118,2024-12-17,Fiber,Aspirational Adopters
36516,10,0,500mb,medium,44,2018-12-12,Fiber,Peak Performers
19271,5,0,2Gig,medium,79,2020-09-17,Fiber,Peak Performers
73719,9,0,2Gig,medium,108,2021-12-01,Fiber,Peak Performers
46961,8,0,Copper,medium,67,2019-03-18,Copper,Settled Simplifiers
55875,7,0,500mb,light,75,2021-11-03,Fiber,Aspirational Adopters
74865,8,0,1Gig,light,74,2024-10-20,Fiber,Settled Simplifiers
71374,1,0,1Gig,medium,46,2016-02-22,Fiber,Foolproof Followers
9424,9,0,2Gig,light,54,2023-11-14,Fiber,Settled Simplifiers
87375,8,0,1Gig,medium,91,2021-09-10,Fiber,Settled Simplifiers
4366,1,0,500mb,light,72,2024-04-02,Fiber,Budget Balancers
95414,8,0,2Gig,medium,97,2023-12-10,Fiber,Settled Simplifiers
86681,9,0,Copper,light,28,2020-01-09,Copper,Foolproof Followers
63490,9,0,1Gig,heavy,43,2023-06-15,Fiber,Budget Balancers
10361,7,0,Copper,light,60,2017-07-15,Copper,Settled Simplifiers
17012,1,0,2Gig,medium,77,2025-04-15,Fiber,Foolproof Followers
32376,3,0,1Gig,light,90,2017-09-23,Fiber,Budget Balancers
575,5,0,1Gig,medium,34,2022-02-05,Fiber,Peak Performers
12960,7,0,2Gig,medium,75,2017-11-09,Fiber,Foolproof Followers
60464,2,0,1Gig,light,7,2019-05-19,Fiber,Foolproof Followers
76094,9,0,1Gig,light,5,2021-10-06,Fiber,Settled Simplifiers
49081,9,0,2Gig,medium,68,2021-05-23,Fiber,Settled Simplifiers
23859,9,0,500mb,medium,47,2019-04-15,Fiber,Settled Simplifiers
77937,7,0,2Gig,heavy,7,2023-02-18,Fiber,Budget Balancers
45946,2,0,1Gig,heavy,37,2024-11-25,Fiber,Foolproof Followers
97022,4,0,500mb,medium,21,2018-02-15,Fiber,Settled Simplifiers
90012,9,0,1Gig,light,4,2017-08-05,Fiber,Settled Simplifiers
11732,3,0,Copper,medium,9,2018-07-06,Copper,Settled Simplifiers
76168,1,0,1Gig,light,68,2020-08-15,Fiber,Foolproof Followers
16934,7,0,1Gig,heavy,22,2025-10-20,Fiber,Peak Performers
59711,6,0,1Gig,medium,7,2017-11-07,Fiber,Peak Performers
36829,9,0,500mb,heavy,58,2023-04-25,Fiber,Peak Performers
95473,10,0,500mb,light,54,2022-12-30,Fiber,Settled Simplifiers
55815,7,0,1Gig,heavy,103,2021-09-08,Fiber,Foolproof Followers
92398,4,0,Copper,light,14,2023-03-21,Copper,Settled Simplifiers
78675,1,0,1Gig,medium,22,2017-11-07,Fiber,Peak Performers
53129,8,0,500mb,medium,52,2019-07-07,Fiber,Settled Simplifiers
20,10,0,1Gig,medium,37,2022-09-07,Fiber,Settled Simplifiers
68,1,0,Copper,medium,94,2022-12-30,Copper,Foolproof Followers
58520,10,0,500mb,medium,62,2019-09-17,Fiber,Foolproof Followers
34459,2,0,2Gig,medium,70,2023-03-26,Fiber,Settled Simplifiers
37336,7,0,Copper,heavy,99,2019-09-09,Copper,Settled Simplifiers
46572,9,0,2Gig,heavy,79,2016-12-10,Fiber,Peak Performers
19939,10,0,2Gig,medium,38,2017-01-29,Fiber,Settled Simplifiers
4648,1,0,1Gig,medium,62,2024-07-15,Fiber,Settled Simplifiers
8101,1,0,1Gig,heavy,88,2019-02-04,Fiber,Budget Balancers
77085,4,0,1Gig,heavy,74,2023-12-07,Fiber,Budget Balancers
19154,1,0,2Gig,medium,4,2025-05-13,Fiber,Foolproof Followers
16958,7,0,1Gig,heavy,42,2016-05-11,Fiber,Peak Performers
89725,2,0,1Gig,light,27,2020-03-20,Fiber,Settled Simplifiers
6668,5,0,500mb,heavy,101,2021-11-08,Fiber,Settled Simplifiers
60780,3,0,500mb,medium,26,2024-02-18,Fiber,Foolproof Followers
35539,1,0,2Gig,light,15,2025-10-21,Fiber,Peak Performers
35769,4,0,500mb,light,94,2019-01-22,Fiber,Settled Simplifiers
1986,3,0,500mb,heavy,83,2024-06-07,Fiber,Foolproof Followers
6400,6,0,500mb,medium,51,2025-04-14,Fiber,Peak Performers
29701,9,0,2Gig,medium,113,2016-08-03,Fiber,Peak Performers
39443,3,0,Copper,light,72,2016-02-26,Copper,Foolproof Followers
49805,7,0,2Gig,heavy,68,2024-07-09,Fiber,Foolproof Followers
34805,10,0,2Gig,heavy,119,2023-08-14,Fiber,Settled Simplifiers
35472,10,0,500mb,light,67,2016-01-20,Fiber,Peak Performers
94402,2,0,500mb,light,67,2020-05-18,Fiber,Peak Performers
89861,6,0,500mb,light,73,2021-04-25,Fiber,Budget Balancers
88475,1,0,500mb,medium,119,2022-09-13,Fiber,Budget Balancers
22371,3,0,1Gig,medium,95,2019-03-12,Fiber,Settled Simplifiers
97678,1,0,500mb,medium,10,2021-03-27,Fiber,Budget Balancers
42140,3,0,Copper,heavy,38,2023-10-27,Copper,Foolproof Followers
8936,2,0,2Gig,medium,109,2025-04-24,Fiber,Settled Simplifiers
75787,1,0,1Gig,light,21,2017-01-26,Fiber,Foolproof Followers
71702,9,0,1Gig,medium,84,2022-06-04,Fiber,Settled Simplifiers
16882,2,0,1Gig,medium,86,2022-11-04,Fiber,Settled Simplifiers
53413,6,0,500mb,light,40,2016-10-15,Fiber,Budget Balancers
34413,3,0,2Gig,medium,19,2017-09-09,Fiber,Budget Balancers
90541,2,0,500mb,medium,30,2016-05-23,Fiber,Peak Performers
7693,5,0,1Gig,medium,65,2025-04-08,Fiber,Foolproof Followers
25276,7,0,500mb,heavy,6,2023-06-11,Fiber,Foolproof Followers
45313,5,0,2Gig,medium,53,2017-03-18,Fiber,Settled Simplifiers
26661,7,0,1Gig,medium,37,2016-10-01,Fiber,Settled Simplifiers
25834,1,0,1Gig,medium,12,2024-06-17,Fiber,Foolproof Followers
50258,2,0,Copper,heavy,57,2017-03-17,Copper,Foolproof Followers
25837,8,0,1Gig,medium,112,2025-07-18,Fiber,Budget Balancers
70718,7,0,2Gig,medium,10,2020-11-18,Fiber,Settled Simplifiers
77155,2,0,1Gig,heavy,35,2023-09-12,Fiber,Peak Performers
20244,1,0,500mb,heavy,21,2024-05-01,Fiber,Foolproof Followers
27862,2,0,1Gig,medium,88,2017-08-22,Fiber,Budget Balancers
24419,7,0,2Gig,light,70,2025-04-18,Fiber,Settled Simplifiers
82,6,0,500mb,medium,36,2021-11-08,Fiber,Peak Performers
85389,9,0,2Gig,heavy,23,2018-02-04,Fiber,Budget Balancers
92041,10,0,500mb,light,69,2025-10-06,Fiber,Budget Balancers
77881,10,0,500mb,heavy,20,2023-10-01,Fiber,Settled Simplifiers
48399,6,0,Copper,heavy,20,2016-07-11,Copper,Settled Simplifiers
57183,7,0,1Gig,light,94,2024-03-31,Fiber,Settled Simplifiers
62886,9,0,500mb,medium,10,2019-11-27,Fiber,Aspirational Adopters
59341,3,0,2Gig,medium,39,2020-02-29,Fiber,Budget Balancers
30691,2,0,1Gig,medium,95,2024-04-14,Fiber,Peak Performers
15331,10,0,1Gig,light,75,2020-05-21,Fiber,Settled Simplifiers
20574,7,0,2Gig,heavy,26,2019-02-24,Fiber,Foolproof Followers
88524,8,0,1Gig,medium,113,2017-04-19,Fiber,Budget Balancers
35209,4,1,500mb,heavy,100,2025-10-22,Fiber,Settled Simplifiers
3328,10,0,1Gig,heavy,84,2022-08-29,Fiber,Foolproof Followers
12324,8,0,500mb,medium,37,2023-12-08,Fiber,Budget Balancers
12992,8,0,500mb,medium,63,2022-07-19,Fiber,Settled Simplifiers
60705,9,0,500mb,heavy,49,2023-05-11,Fiber,Foolproof Followers
95717,3,0,1Gig,medium,84,2016-01-22,Fiber,Budget Balancers
25897,1,0,2Gig,light,42,2023-04-23,Fiber,Budget Balancers
26915,5,0,2Gig,heavy,94,2023-11-16,Fiber,Settled Simplifiers
56887,8,0,500mb,heavy,14,2024-04-06,Fiber,Settled Simplifiers
35137,9,0,1Gig,medium,24,2018-08-06,Fiber,Peak Performers
59034,1,0,1Gig,medium,40,2022-07-11,Fiber,Aspirational Adopters
39340,7,0,1Gig,light,37,2023-05-08,Fiber,Budget Balancers
81696,3,0,500mb,medium,1,2025-02-10,Fiber,Peak Performers
1243,1,0,1Gig,medium,88,2023-08-01,Fiber,Settled Simplifiers
46732,9,0,2Gig,medium,120,2023-08-05,Fiber,Aspirational Adopters
80088,8,0,500mb,heavy,103,2021-02-08,Fiber,Settled Simplifiers
31104,8,0,1Gig,heavy,120,2016-02-09,Fiber,Budget Balancers
91766,7,0,1Gig,heavy,54,2024-04-19,Fiber,Settled Simplifiers
45841,1,0,2Gig,light,10,2024-05-09,Fiber,Settled Simplifiers
28594,7,0,500mb,light,64,2022-11-20,Fiber,Settled Simplifiers
39544,6,0,500mb,medium,18,2021-05-14,Fiber,Peak Performers
28424,7,0,1Gig,light,5,2024-05-09,Fiber,Aspirational Adopters
61687,4,0,500mb,light,77,2025-07-01,Fiber,Settled Simplifiers
25919,3,0,500mb,light,113,2025-01-25,Fiber,Settled Simplifiers
65604,10,0,2Gig,light,26,2024-08-04,Fiber,Foolproof Followers
98900,7,0,1Gig,medium,40,2016-06-04,Fiber,Settled Simplifiers
91189,6,0,1Gig,heavy,49,2019-05-09,Fiber,Peak Performers
67005,3,0,1Gig,light,86,2022-11-10,Fiber,Settled Simplifiers
66338,7,0,Copper,medium,60,2017-08-01,Copper,Peak Performers
83578,10,0,500mb,light,51,2017-12-12,Fiber,Foolproof Followers
61146,4,0,500mb,medium,54,2017-01-21,Fiber,Foolproof Followers
56527,3,0,500mb,medium,15,2016-02-29,Fiber,Peak Performers
20116,4,0,1Gig,heavy,25,2025-07-25,Fiber,Settled Simplifiers
77368,2,1,Copper,medium,13,2025-10-09,Copper,Settled Simplifiers
80543,10,0,500mb,medium,84,2024-10-25,Fiber,Budget Balancers
62431,1,0,500mb,medium,11,2019-09-08,Fiber,Budget Balancers
15696,3,0,1Gig,heavy,108,2020-08-17,Fiber,Foolproof Followers
89046,4,0,1Gig,medium,44,2016-09-29,Fiber,Peak Performers
34418,1,0,1Gig,heavy,48,2023-05-12,Fiber,Settled Simplifiers
94193,7,0,500mb,medium,92,2017-10-21,Fiber,Foolproof Followers
74766,7,0,500mb,medium,27,2017-02-15,Fiber,Peak Performers
62370,8,0,2Gig,medium,42,2022-09-09,Fiber,Settled Simplifiers
8630,6,0,500mb,light,62,2023-07-10,Fiber,Budget Balancers
99871,4,1,500mb,light,58,2023-02-15,Fiber,Foolproof Followers
23065,2,0,1Gig,light,63,2022-04-24,Fiber,Foolproof Followers
79142,1,0,1Gig,light,41,2022-06-26,Fiber,Peak Performers
12860,10,0,1Gig,light,75,2021-05-22,Fiber,Foolproof Followers
81955,2,0,1Gig,heavy,8,2023-10-13,Fiber,Budget Balancers
68262,5,0,1Gig,medium,73,2019-11-29,Fiber,Settled Simplifiers
80471,2,0,500mb,light,99,2017-11-11,Fiber,Peak Performers
42487,8,0,1Gig,light,104,2020-01-27,Fiber,Settled Simplifiers
64551,9,0,1Gig,medium,6,2025-09-23,Fiber,Settled Simplifiers
16999,5,0,1Gig,light,95,2018-10-23,Fiber,Budget Balancers
1272,5,1,2Gig,medium,48,2021-06-07,Fiber,Settled Simplifiers
49072,4,0,2Gig,light,30,2023-07-13,Fiber,Settled Simplifiers
41153,2,0,500mb,heavy,120,2016-09-06,Fiber,Peak Performers
48957,10,0,Copper,medium,45,2020-12-09,Copper,Foolproof Followers
67366,1,0,500mb,medium,19,2021-12-26,Fiber,Peak Performers
71448,1,0,500mb,medium,34,2022-01-23,Fiber,Peak Performers
8657,8,0,1Gig,medium,19,2018-05-13,Fiber,Foolproof Followers
16745,9,0,1Gig,light,45,2020-01-31,Fiber,Settled Simplifiers
15965,7,0,500mb,medium,119,2022-12-21,Fiber,Budget Balancers
32731,7,0,2Gig,heavy,53,2022-08-22,Fiber,Settled Simplifiers
41998,7,0,1Gig,light,33,2024-12-20,Fiber,Peak Performers
29354,1,0,1Gig,light,60,2025-06-21,Fiber,Aspirational Adopters
94958,10,0,500mb,heavy,87,2019-04-01,Fiber,Foolproof Followers
76614,6,0,2Gig,heavy,21,2019-01-19,Fiber,Peak Performers
96583,1,0,1Gig,medium,65,2021-02-04,Fiber,Foolproof Followers
17707,9,0,2Gig,light,111,2017-06-07,Fiber,Settled Simplifiers
45674,5,1,1Gig,light,7,2023-06-20,Fiber,Foolproof Followers
24592,1,0,2Gig,medium,2,2020-03-05,Fiber,Peak Performers
98197,1,0,500mb,medium,18,2017-02-07,Fiber,Foolproof Followers
7512,6,0,2Gig,medium,12,2017-06-22,Fiber,Budget Balancers
98303,6,0,2Gig,medium,109,2023-10-29,Fiber,Settled Simplifiers
69296,10,0,2Gig,medium,114,2017-05-10,Fiber,Settled Simplifiers
20296,1,0,500mb,medium,99,2025-08-13,Fiber,Settled Simplifiers
85397,8,0,500mb,medium,12,2017-06-27,Fiber,Foolproof Followers
28772,8,0,2Gig,medium,2,2016-03-24,Fiber,Foolproof Followers
39556,8,0,2Gig,heavy,50,2022-03-04,Fiber,Settled Simplifiers
66935,9,0,500mb,medium,88,2020-07-23,Fiber,Settled Simplifiers
63003,9,0,1Gig,medium,69,2023-01-14,Fiber,Settled Simplifiers
14453,6,0,1Gig,light,87,2024-10-27,Fiber,Foolproof Followers
94993,2,0,500mb,heavy,98,2020-01-21,Fiber,Settled Simplifiers
22091,2,0,2Gig,light,112,2023-11-07,Fiber,Peak Performers
70429,1,0,1Gig,heavy,112,2019-08-05,Fiber,Budget Balancers
6882,4,0,500mb,light,32,2016-01-23,Fiber,Settled Simplifiers
4192,2,0,1Gig,medium,120,2022-07-12,Fiber,Foolproof Followers
51751,10,0,500mb,light,15,2022-05-21,Fiber,Foolproof Followers
47153,3,0,Copper,light,41,2016-02-26,Copper,Settled Simplifiers
66125,9,0,500mb,light,41,2021-05-14,Fiber,Peak Performers
12150,5,0,1Gig,medium,4,2016-06-06,Fiber,Foolproof Followers
49236,6,0,500mb,medium,42,2017-03-03,Fiber,Peak Performers
66523,4,0,1Gig,light,22,2022-11-30,Fiber,Settled Simplifiers
47830,5,0,500mb,light,33,2019-05-22,Fiber,Settled Simplifiers
60110,2,0,2Gig,medium,33,2018-05-16,Fiber,Peak Performers
959,9,0,2Gig,medium,120,2016-01-16,Fiber,Aspirational Adopters
14534,8,0,1Gig,medium,11,2020-02-13,Fiber,Settled Simplifiers
9006,7,0,500mb,medium,111,2023-01-17,Fiber,Settled Simplifiers
93133,1,0,2Gig,light,68,2022-01-31,Fiber,Peak Performers
32724,8,0,1Gig,medium,5,2019-05-26,Fiber,Settled Simplifiers
60510,4,0,2Gig,light,41,2020-12-28,Fiber,Aspirational Adopters
77465,5,0,1Gig,medium,80,2016-12-10,Fiber,Peak Performers
25795,6,1,1Gig,heavy,39,2020-06-28,Fiber,Settled Simplifiers
98369,2,0,2Gig,medium,15,2018-05-24,Fiber,Budget Balancers
19738,9,0,500mb,heavy,113,2019-02-10,Fiber,Settled Simplifiers
93147,10,0,1Gig,light,100,2018-11-24,Fiber,Aspirational Adopters
90724,7,0,1Gig,medium,36,2017-05-07,Fiber,Aspirational Adopters
62920,7,0,500mb,light,75,2019-07-28,Fiber,Settled Simplifiers
48070,6,0,1Gig,medium,41,2017-03-14,Fiber,Settled Simplifiers
54592,4,0,500mb,heavy,11,2025-06-22,Fiber,Peak Performers
43318,7,0,500mb,light,25,2018-07-31,Fiber,Settled Simplifiers
34368,4,0,1Gig,heavy,40,2020-05-09,Fiber,Aspirational Adopters
63572,7,0,Copper,light,50,2024-12-21,Copper,Budget Balancers
11364,5,0,1Gig,heavy,19,2017-01-31,Fiber,Peak Performers
58036,6,0,1Gig,light,39,2025-01-29,Fiber,Budget Balancers
79720,10,0,2Gig,heavy,12,2023-10-13,Fiber,Peak Performers
59153,5,0,500mb,heavy,75,2017-09-25,Fiber,Settled Simplifiers
35490,1,0,1Gig,heavy,28,2024-02-04,Fiber,Settled Simplifiers
3943,9,0,1Gig,heavy,52,2019-06-13,Fiber,Foolproof Followers
20312,2,0,1Gig,heavy,20,2025-03-13,Fiber,Settled Simplifiers
93556,3,0,1Gig,light,63,2016-05-15,Fiber,Foolproof Followers
78914,1,0,1Gig,light,5,2018-04-08,Fiber,Budget Balancers
22055,10,0,Copper,medium,27,2020-10-08,Copper,Peak Performers
23979,7,0,500mb,light,53,2016-04-16,Fiber,Foolproof Followers
925,10,0,500mb,heavy,19,2017-05-20,Fiber,Peak Performers
54195,1,0,1Gig,heavy,62,2018-02-03,Fiber,Budget Balancers
80858,9,0,1Gig,light,98,2021-04-08,Fiber,Settled Simplifiers
19176,8,0,1Gig,light,72,2023-04-08,Fiber,Settled Simplifiers
58729,10,0,2Gig,medium,10,2025-06-18,Fiber,Settled Simplifiers
34433,1,0,1Gig,heavy,112,2021-11-29,Fiber,Peak Performers
82527,1,0,Copper,medium,90,2018-01-12,Copper,Peak Performers
68873,7,0,1Gig,medium,74,2021-02-19,Fiber,Peak Performers
8028,2,0,500mb,heavy,93,2016-01-23,Fiber,Settled Simplifiers
75747,8,0,500mb,light,52,2022-09-15,Fiber,Settled Simplifiers
88036,9,0,1Gig,heavy,81,2017-02-24,Fiber,Foolproof Followers
9301,2,0,1Gig,medium,91,2021-07-03,Fiber,Budget Balancers
76004,8,0,500mb,medium,116,2020-10-10,Fiber,Settled Simplifiers
58093,2,0,2Gig,light,65,2016-07-04,Fiber,Aspirational Adopters
98546,1,0,Copper,medium,90,2017-11-04,Copper,Settled Simplifiers
78070,4,0,2Gig,medium,104,2023-09-02,Fiber,Settled Simplifiers
83743,7,0,1Gig,medium,93,2025-04-18,Fiber,Peak Performers
58031,3,0,Copper,light,80,2018-10-23,Copper,Settled Simplifiers
57601,8,0,1Gig,light,18,2016-02-07,Fiber,Settled Simplifiers
40897,4,0,Copper,medium,113,2017-06-21,Copper,Settled Simplifiers
31404,3,0,Copper,heavy,9,2023-09-21,Copper,Foolproof Followers
61257,9,0,Copper,medium,29,2020-07-07,Copper,Peak Performers
95840,4,0,1Gig,heavy,62,2018-08-25,Fiber,Settled Simplifiers
59493,2,0,500mb,medium,89,2025-02-17,Fiber,Settled Simplifiers
80079,9,0,2Gig,medium,4,2023-10-07,Fiber,Peak Performers
28431,3,0,1Gig,medium,119,2019-08-16,Fiber,Settled Simplifiers
64716,6,0,1Gig,light,102,2024-08-17,Fiber,Settled Simplifiers
7483,6,0,1Gig,light,116,2020-09-26,Fiber,Aspirational Adopters
84230,8,0,1Gig,heavy,40,2022-02-26,Fiber,Settled Simplifiers
44987,4,0,2Gig,medium,47,2022-02-05,Fiber,Settled Simplifiers
73402,8,0,1Gig,light,15,2021-02-25,Fiber,Peak Performers
86966,2,0,500mb,heavy,35,2022-08-17,Fiber,Settled Simplifiers
86277,1,0,2Gig,medium,82,2024-11-07,Fiber,Peak Performers
17937,9,0,1Gig,medium,118,2020-03-12,Fiber,Settled Simplifiers
10251,7,1,500mb,medium,22,2019-10-28,Fiber,Budget Balancers
368,7,0,500mb,heavy,109,2017-10-11,Fiber,Settled Simplifiers
48806,3,0,1Gig,light,97,2022-06-09,Fiber,Foolproof Followers
23527,8,0,1Gig,heavy,63,2022-07-30,Fiber,Peak Performers
85694,1,0,1Gig,medium,54,2017-01-21,Fiber,Foolproof Followers
42989,4,0,500mb,light,7,2016-05-15,Fiber,Settled Simplifiers
3923,9,0,500mb,medium,58,2016-08-20,Fiber,Peak Performers
17293,9,0,1Gig,light,64,2025-03-08,Fiber,Settled Simplifiers
60304,3,0,500mb,medium,73,2020-07-02,Fiber,Settled Simplifiers
